"Event_ID","Placement","Sampling.Date","Season","Year","Notes","Sorting.Status.Order","Sorting.Status.Morphospecies","Location.of.the.sample"
"TER-NFTB-T-18-DEEP-A_9_2015","2015-08-11","2015-09-11","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-B_9_2015","2015-08-11","2015-09-11","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-C_9_2015","2015-08-11","2015-09-11","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-A_9_2015","2015-08-11","2015-09-11","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-B_9_2015","2015-08-11","2015-09-11","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-C_9_2015","2015-08-11","2015-09-11","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_9_2015","2015-08-11","2015-09-11","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_9_2015","2015-08-11","2015-09-11","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_9_2015","2015-08-26","2015-09-26","monthly study","2015","???","?","?","Not in Excel"
"GRA-CALN-T-01_9_2015","2015-08-26","2015-09-26","monthly study","2015","NA","Not sorted","Not sorted","Lab Rui Elias"
"PIC-ML-200_12_2015","2015-09-11","2015-12-10","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-400_12_2015","2015-09-11","2015-12-10","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_12_2015","2015-09-11","2015-12-10","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-800_12_2015","2015-09-11","2015-12-10","autumn","2015","NA","Invalid","Invalid","Entomoteca"
"PIC-NFCA-T-09_12_2015","2015-09-11","2015-12-10","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_12_2015","2015-09-11","2015-12-10","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_12_2015","2015-09-11","2015-12-10","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"TER-0M_12_2015","2015-09-11","2015-12-12","autumn","2015","NA","Invalid","Invalid","Entomoteca"
"TER-200M_12_2015","2015-09-11","2015-12-12","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"TER-400M_12_2015","2015-09-11","2015-12-12","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_12_2015","2015-09-11","2015-12-12","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_12_2015","2015-09-11","2015-12-19","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_10_2015","2015-09-11","2015-10-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-A_10_2015","2015-09-11","2015-10-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-B_10_2015","2015-09-11","2015-10-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-C_10_2015","2015-09-11","2015-10-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-A_10_2015","2015-09-11","2015-10-12","monthly study","2015","FIM","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-B_10_2015","2015-09-11","2015-10-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-C_10_2015","2015-09-11","2015-10-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_10_2015","2015-09-11","2015-10-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_10_2015","2015-09-11","2015-10-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"SMG-NFGR-T-03_12_2015","2015-09-15","2015-12-15","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"SMG-NFPV-T-01_12_2015","2015-09-15","2015-12-15","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_12_2015","2015-09-17","2015-12-19","autumn","2015","NA","Invalid","Invalid","NA"
"TER-NFPG-T-33_12_2015","2015-09-17","2015-12-19","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_12_2015","2015-09-22","2015-12-22","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"FLO-NFMA-T-16_12_2015","2015-09-22","2015-12-22","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_1_2016","2015-09-23","2016-01-05","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_12_2015","2015-09-23","2015-12-24","autumn","2015","Where is the SAMPLE?","?","?","?"
"TER-NFSB-TE49_12_2015","2015-09-23","2015-12-24","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"FAI-NFCF-T-08_12_2015","2015-09-24","2015-12-10","autumn","2015","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCG-T-01_12_2015","2015-09-24","2015-12-10","autumn","2015","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-PEDRO-MIGUEL_12_2015","2015-09-24","2015-12-10","autumn","2015","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_10_2015","2015-09-26","2015-10-26","monthly study","2015","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_10_2015","2015-09-26","2015-10-26","monthly study","2015","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFBF-TP41_12_2015","2015-09-28","2015-12-29","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_12_2015","2015-09-28","2015-12-29","autumn","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_11_2015","2015-10-12","2015-11-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-A_11_2015","2015-10-12","2015-11-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-B_11_2015","2015-10-12","2015-11-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-C_11_2015","2015-10-12","2015-11-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-B_11_2015","2015-10-12","2015-11-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-C_11_2015","2015-10-12","2015-11-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_11_2015","2015-10-12","2015-11-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_11_2015","2015-10-12","2015-11-12","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_11_2015","2015-10-14","2015-11-14","monthly study","2015","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_11_2015","2015-10-26","2015-11-26","monthly study","2015","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_11_2015","2015-10-26","2015-11-26","monthly study","2015","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFTB-T-18-CENTRE_12_2015","2015-11-12","2015-12-14","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-A_12_2015","2015-11-12","2015-12-14","monthly study","2015","FIN","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-B_12_2015","2015-11-12","2015-12-14","monthly study","2015","FIN","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-DEEP-C_12_2015","2015-11-12","2015-12-14","monthly study","2015","FIN","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-B_12_2015","2015-11-12","2015-12-14","monthly study","2015","FIN","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-EDGE-C_12_2015","2015-11-12","2015-12-14","monthly study","2015","FIN","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_12_2015","2015-11-12","2015-12-14","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_12_2015","2015-11-12","2015-12-14","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_3_2016","2015-11-14","2016-03-03","3 months","2015","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_12_2015","2015-11-26","2015-12-26","monthly study","2015","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_12_2015","2015-11-26","2015-12-26","monthly study","2015","??","?","?","Not in Excel"
"FAI-NFCF-T-08_3_2016","2015-12-10","2016-03-10","winter","2016","invalid","Invalid","Invalid","NA"
"FAI-NFCG-T-01_3_2016","2015-12-10","2016-03-08","winter","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-PEDRO-MIGUEL_3_2016","2015-12-10","2016-03-08","winter","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"PIC-ML-200_3_2016","2015-12-10","2016-03-14","winter","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-400_3_2016","2015-12-10","2016-03-14","winter","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_3_2016","2015-12-10","2016-03-14","winter","2016","NA","Invalid","Invalid","Entomoteca"
"PIC-ML-800_3_2016","2015-12-10","2016-03-14","winter","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_3_2016","2015-12-10","2016-03-14","winter","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_3_2016","2015-12-10","2016-03-14","winter","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_3_2016","2015-12-10","2016-03-14","winter","2016","NA","Sorted","Sorted","Entomoteca"
"TER-0M_3_2016","2015-12-12","2016-03-10","winter","2016","NA","Sorted","Sorted","Entomoteca"
"TER-200M_3_2016","2015-12-12","2016-03-10","winter","2016","Missing to count Diptera/Hymenoptera/Lepidoptera","Sorted","Sorted","Entomoteca"
"TER-400M_3_2016","2015-12-12","2016-03-10","winter","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_3_2016","2015-12-12","2016-03-11","winter","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_1_2016","2015-12-14","2016-01-15","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_1_2016","2015-12-14","2016-01-15","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_1_2016","2015-12-14","2016-01-15","monthly study","2015","NA","Sorted","Sorted","Entomoteca"
"SMG-NFGR-T-03_3_2016","2015-12-15","2016-03-23","winter","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"SMG-NFPV-T-01_3_2016","2015-12-15","2016-03-23","winter","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFBF-T-02_3_2016","2015-12-19","2016-03-18","winter","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_3_2016","2015-12-19","2016-03-11","winter","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_3_2016","2015-12-19","2016-03-18","winter","2016","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_3_2016","2015-12-22","2016-03-30","winter","2016","NA","Sorted","Sorted","Entomoteca"
"FLO-NFMA-T-16_3_2016","2015-12-22","2016-03-30","winter","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_3_2016","2015-12-24","2016-03-10","winter","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_4_2016","2015-12-24","2016-04-19","winter","2016","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_1_2016","2015-12-26","2016-01-26","monthly study","2015","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_1_2016","2015-12-26","2016-01-26","monthly study","2015","???","?","?","Not in Excel"
"TER-NFBF-TP41_3_2016","2015-12-29","2016-03-30","winter","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_3_2016","2015-12-29","2016-03-30","winter","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_4_2016","2016-01-05","2016-04-05","winter","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_2_2016","2016-01-15","2016-02-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_2_2016","2016-01-15","2016-02-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_2_2016","2016-01-15","2016-02-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_2_2016","2016-01-26","2016-02-26","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_2_2016","2016-01-26","2016-02-26","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFTB-T-18-CENTRE_3_2016","2016-02-11","2016-03-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_3_2016","2016-02-11","2016-03-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_3_2016","2016-02-11","2016-03-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_3_2016","2016-02-26","2016-03-26","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"GRA-CALN-T-01_3_2016","2016-02-26","2016-03-26","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"FAI-NFCG-T-01_6_2016","2016-03-08","2016-06-23","spring","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-PEDRO-MIGUEL_6_2016","2016-03-08","2016-06-23","spring","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCF-T-08_6_2016","2016-03-10","2016-06-27","spring","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-0M_6_2016","2016-03-10","2016-06-04","spring","2016","NA","Sorted","Sorted","Entomoteca"
"TER-200M_6_2016","2016-03-10","2016-06-04","spring","2016","Where is the SAMPLE?","Sorted","Sorted","?"
"TER-400M_6_2016","2016-03-10","2016-06-04","spring","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_6_2016","2016-03-10","2016-06-04","spring","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_6_2016","2016-03-11","2016-06-14","spring","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_6_2016","2016-03-11","2016-06-04","spring","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_4_2016","2016-03-11","2016-04-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_4_2016","2016-03-11","2016-04-11","monthly study","2016","Where is the SAMPLE?","Sorted","Sorted","?"
"TER-NFTB-T-18-TOP_4_2016","2016-03-11","2016-04-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-200_6_2016","2016-03-14","2016-06-13","spring","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-400_6_2016","2016-03-14","2016-06-13","spring","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_6_2016","2016-03-14","2016-06-13","spring","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-800_6_2016","2016-03-14","2016-06-13","spring","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_6_2016","2016-03-14","2016-06-13","spring","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_6_2016","2016-03-14","2016-06-13","spring","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_6_2016","2016-03-14","2016-06-13","spring","2016","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_4_2016","2016-03-14","2016-04-14","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFBF-T-02_6_2016","2016-03-18","2016-06-15","spring","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_6_2016","2016-03-18","2016-06-17","spring","2016","NA","Sorted","Sorted","?"
"SMG-NFGR-T-03_6_2016","2016-03-23","2016-06-14","spring","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"SMG-NFPV-T-01_6_2016","2016-03-23","2016-06-14","spring","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_4_2016","2016-03-26","2016-04-26","monthly study","2016","????","?","?","Not in Excel"
"GRA-CALN-T-01_4_2016","2016-03-26","2016-04-26","monthly study","2016","???","?","?","Not in Excel"
"FLO-NFFR-T-06_6_2016","2016-03-30","2016-06-16","spring","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"FLO-NFMA-T-16_6_2016","2016-03-30","2016-06-16","spring","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFBF-TP41_6_2016","2016-03-30","2016-06-17","spring","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_6_2016","2016-03-30","2016-06-17","spring","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_6_2016","2016-04-05","2016-06-20","spring","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_5_2016","2016-04-11","2016-05-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_5_2016","2016-04-11","2016-05-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_5_2016","2016-04-11","2016-05-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_6_2016","2016-04-11","2016-06-14","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_5_2016","2016-04-14","2016-05-14","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFSB-TE49_9_2016","2016-04-19","2016-09-24","spring/summer","2016","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_5_2016","2016-04-26","2016-05-26","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"GRA-CALN-T-01_5_2016","2016-04-26","2016-05-26","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_6_2016","2016-05-11","2016-06-14","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_6_2016","2016-05-11","2016-06-14","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_7_2016","2016-05-14","2016-07-14","2 months","2016","2 months","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_6_2016","2016-05-26","2016-06-26","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"GRA-CALN-T-01_6_2016","2016-05-26","2016-06-26","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-0M_9_2016","2016-06-04","2016-09-10","summer","2016","NA","Sorted","Sorted","Entomoteca"
"TER-200M_9_2016","2016-06-04","2016-09-10","summer","2016","NA","Sorted","Sorted","Entomoteca"
"TER-400M_9_2016","2016-06-04","2016-09-10","summer","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_9_2016","2016-06-04","2016-09-10","summer","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_9_2016","2016-06-04","2016-09-10","summer","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-200_9_2016","2016-06-13","2016-09-15","summer","2016","NA","?","?","NA"
"PIC-ML-400_9_2016","2016-06-13","2016-09-15","summer","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_9_2016","2016-06-13","2016-09-15","summer","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-800_9_2016","2016-06-13","2016-09-15","summer","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_9_2016","2016-06-13","2016-09-15","summer","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_9_2016","2016-06-13","2016-09-15","summer","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_9_2016","2016-06-13","2016-09-15","summer","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_9_2016","2016-06-14","2016-09-15","summer","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_7_2016","2016-06-14","2016-07-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_7_2016","2016-06-14","2016-07-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_7_2016","2016-06-14","2016-07-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_9_2016","2016-06-15","2016-09-15","summer","2016","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_10_2016","2016-06-16","2016-10-11","summer","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"FLO-NFMA-T-16_10_2016","2016-06-16","2016-10-11","summer","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFBF-TP41_9_2016","2016-06-17","2016-09-17","summer","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_9_2016","2016-06-17","2016-09-15","summer","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-15_9_2016","2016-06-17","2016-09-13","summer","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T164_10_2016","2016-06-20","2016-10-10","summer","2016","NA","Sorted","Sorted","Entomoteca"
"FAI-NFCG-T-01_9_2016","2016-06-23","2016-09-13","summer","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-PEDRO-MIGUEL_9_2016","2016-06-23","2016-09-13","summer","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_7_2016","2016-06-26","2016-07-26","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"GRA-CALN-T-01_7_2016","2016-06-26","2016-07-26","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCF-T-08_9_2016","2016-06-27","2016-09-13","summer","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFTB-T-18-CENTRE_8_2016","2016-07-11","2016-08-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_8_2016","2016-07-11","2016-08-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_8_2016","2016-07-11","2016-08-11","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_8_2016","2016-07-14","2016-08-14","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_8_2016","2016-07-26","2016-08-26","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"GRA-CALN-T-01_8_2016","2016-07-26","2016-08-26","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFTB-T-18-CENTRE_9_2016","2016-08-11","2016-09-13","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_9_2016","2016-08-11","2016-09-13","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_9_2016","2016-08-11","2016-09-13","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"SMR-NFPA-T-01_10_2016","2016-08-14","2016-10-14","2 months","2016","2 months","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALG-Z-08_9_2016","2016-08-26","2016-09-26","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"GRA-CALN-T-01_9_2016","2016-08-26","2016-09-26","monthly study","2016","NA","Sorted","Sorted","Entomoteca"
"TER-0M_12_2016","2016-09-10","2016-12-17","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"TER-200M_12_2016","2016-09-10","2016-12-17","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"TER-400M_12_2016","2016-09-10","2016-12-17","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFPG-T-33_12_2016","2016-09-10","2016-12-10","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE48_12_2016","2016-09-10","2016-12-17","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"FAI-NFCF-T-08_12_2016","2016-09-13","2016-12-15","autumn","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-NFCG-T-01_12_2016","2016-09-13","2016-12-15","autumn","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"FAI-PEDRO-MIGUEL_12_2016","2016-09-13","2016-12-15","autumn","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFTB-T-15_12_2016","2016-09-13","2016-12-10","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-CENTRE_12_2016","2016-09-13","2016-12-10","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-ORIGINAL_12_2016","2016-09-13","2016-12-10","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFTB-T-18-TOP_12_2016","2016-09-13","2016-12-10","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-200_12_2016","2016-09-15","2016-12-15","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-400_12_2016","2016-09-15","2016-12-15","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-600_12_2016","2016-09-15","2016-12-15","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-ML-800_12_2016","2016-09-15","2016-12-15","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFCA-T-09_12_2016","2016-09-15","2016-12-15","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFLC-T-02_12_2016","2016-09-15","2016-12-15","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"PIC-NFMP-T-03_12_2016","2016-09-15","2016-12-15","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-01_12_2016","2016-09-15","2016-12-16","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFBF-T-02_12_2016","2016-09-15","2016-12-16","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-T-07_12_2016","2016-09-15","2016-12-16","autumn","2016","Invalid","Invalid","Invalid","NA"
"TER-NFBF-TP41_12_2016","2016-09-17","2016-12-10","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"GRA-CALG-Z-08_10_2016","2016-09-26","2016-10-26","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"GRA-CALN-T-01_10_2016","2016-09-26","2016-10-26","monthly study","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"TER-NFSB-T164_12_2016","2016-10-10","2016-12-22","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"TER-NFSB-TE49_12_2016","2016-10-10","2016-12-04","autumn","2016","NA","Sorted","Sorted","Entomoteca"
"FLO-NFFR-T-06_12_2016","2016-10-11","2016-12-16","autumn","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
"FLO-NFMA-T-16_12_2016","2016-10-11","2016-12-16","autumn","2016","NA","Not sorted","Not sorted","Lab Rui Elias"
